Navn;Kodeverdi;Eier;Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gyldig til;ID;Mer generelt begrep;Ekstern id
Vågå;3435;Kartverket;Gyldig;02.01.2023;1;Vågå;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3435;;
Vågå;0515;Kartverket;Tilbaketrukket;02.01.2023;1;Vågå;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0515;;
Våler;3114;Kartverket;Gyldig;02.01.2023;1;Våler;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3114;;
Våler i Hedmark;0426;Kartverket;Tilbaketrukket;02.01.2023;1;Våler i Hedmark;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0426;;
Våler i Innlandet;3419;Kartverket;Gyldig;02.01.2023;1;Våler i Innlandet;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3419;;
Våler i Viken;3018;Kartverket;Tilbaketrukket;02.01.2023;1;Våler i Viken;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3018;;
Våler i Østfold;0137;Kartverket;Tilbaketrukket;02.01.2023;1;Våler i Østfold;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0137;;
Øksnes;1868;Kartverket;Gyldig;02.01.2023;1;Øksnes;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1868;;
Ølen;1159;Kartverket;Tilbaketrukket;02.01.2023;1;Ølen;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1159;;
Ølen;1214;Kartverket;Tilbaketrukket;02.01.2023;1;Ølen;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1214;;
Ørland;1621;Kartverket;Tilbaketrukket;02.01.2023;1;Ørland;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1621;;
Ørland;5057;Kartverket;Gyldig;02.01.2023;1;Ørland;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5057;;
Ørland;5015;Kartverket;Tilbaketrukket;02.01.2023;1;Ørland;01.01.2018 00:00:00;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5015;;
Ørskog;1523;Kartverket;Tilbaketrukket;02.01.2023;1;Ørskog;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1523;;
Ørsta;1520;Kartverket;Gyldig;02.01.2023;1;Ørsta;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1520;;
Østre Toten;3442;Kartverket;Gyldig;02.01.2023;1;Østre Toten;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3442;;
Østre Toten;0528;Kartverket;Tilbaketrukket;02.01.2023;1;Østre Toten;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0528;;
Øvre Eiker;0624;Kartverket;Tilbaketrukket;02.01.2023;1;Øvre Eiker;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0624;;
Øvre Eiker;3048;Kartverket;Tilbaketrukket;02.01.2023;1;Øvre Eiker;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3048;;
Øvre Eiker;3314;Kartverket;Gyldig;02.01.2023;1;Øvre Eiker;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3314;;
Øyer;3440;Kartverket;Gyldig;02.01.2023;1;Øyer;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3440;;
Øyer;0521;Kartverket;Tilbaketrukket;02.01.2023;1;Øyer;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0521;;
Øyestad;0920;Kartverket;Tilbaketrukket;02.01.2023;1;Øyestad;;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0920;;
Øygarden;4626;Kartverket;Gyldig;02.01.2023;1;Øygarden;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4626;;
Øygarden;1259;Kartverket;Tilbaketrukket;02.01.2023;1;Øygarden;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1259;;
Øystre Slidre;3453;Kartverket;Gyldig;02.01.2023;1;Øystre Slidre;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3453;;
Øystre Slidre;0544;Kartverket;Tilbaketrukket;02.01.2023;1;Øystre Slidre;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0544;;
Åfjord;5058;Kartverket;Gyldig;02.01.2023;1;Åfjord;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5058;;
Åfjord;1630;Kartverket;Tilbaketrukket;02.01.2023;1;Åfjord;;01.01.2018 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1630;;
Åfjord;5018;Kartverket;Tilbaketrukket;02.01.2023;1;Åfjord;01.01.2018 00:00:00;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/5018;;
Ål;3328;Kartverket;Gyldig;02.01.2023;1;Ål;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3328;;
Ål;0619;Kartverket;Tilbaketrukket;02.01.2023;1;Ål;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0619;;
Ål;3043;Kartverket;Tilbaketrukket;02.01.2023;1;Ål;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3043;;
Ålesund;1507;Kartverket;Tilbaketrukket;02.01.2023;1;Ålesund;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1507;;
Ålesund;1508;Kartverket;Gyldig;02.01.2023;1;Ålesund;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1508;;
Ålesund;1504;Kartverket;Tilbaketrukket;02.01.2023;1;Ålesund;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1504;;
Åmli;0929;Kartverket;Tilbaketrukket;02.01.2023;1;Åmli;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0929;;
Åmli;4217;Kartverket;Gyldig;02.01.2023;1;Åmli;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4217;;
Åmot;3422;Kartverket;Gyldig;02.01.2023;1;Åmot;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3422;;
Åmot;0429;Kartverket;Tilbaketrukket;02.01.2023;1;Åmot;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0429;;
Årdal;1424;Kartverket;Tilbaketrukket;02.01.2023;1;Årdal;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1424;;
Årdal;4643;Kartverket;Gyldig;02.01.2023;1;Årdal;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4643;;
Ås;3021;Kartverket;Tilbaketrukket;02.01.2023;1;Ås;01.01.2020 00:00:00;31.12.2023 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3021;;
Ås;0214;Kartverket;Tilbaketrukket;02.01.2023;1;Ås;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0214;;
Ås;3218;Kartverket;Gyldig;02.01.2023;1;Ås;01.01.2024 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3218;;
Åseral;4224;Kartverket;Gyldig;02.01.2023;1;Åseral;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/4224;;
Åseral;1026;Kartverket;Tilbaketrukket;02.01.2023;1;Åseral;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/1026;;
Åsnes;0425;Kartverket;Tilbaketrukket;02.01.2023;1;Åsnes;;31.12.2019 00:00:00;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/0425;;
Åsnes;3418;Kartverket;Gyldig;02.01.2023;1;Åsnes;01.01.2020 00:00:00;;https://register.geonorge.no/sosi-kodelister/inndelinger/inndelingsbase/kommunenummer/3418;;
